지점,일시,평균 기온(°C),평균 이슬점온도(°C),평균 현지기압(hPa),평균 풍속(m/s),합계 강수량(mm),평균 전운량,최고 기온(°C),평균 습도(%),평균 해면기압(hPa),중하층 운량,최저 기온(°C)
65,2021-01-01,-7,-14.2,1019.2,0,,.8,-1.5,57,1026.1,,-12.4
65,2021-01-02,-7.7,-15.5,1022.9,1.5,,0,-3.4,54,1029.8,,-12.5
65,2021-01-03,-7.7,-16.1,1027.4,.4,,1.3,-2.8,52,1034.3,,-12.5
65,2021-01-04,-6,-12.4,1024.6,0,.2,5.8,-.7,62,1031.5,7.2,-12.2
65,2021-01-05,-9.1,-15,1024.6,2.3,.1,.4,-6,62,1031.6,,-12.8
65,2021-01-06,-9.9,-14.1,1018.4,1.9,1,3.8,-3,72,1025.3,,-15.4
65,2021-01-07,-16.2,-21.6,1020.6,6,0,0,-13.7,63,1027.7,,-19.4
65,2021-01-08,-16.1,-22.2,1019.5,2.1,,0,-12.4,59,1026.5,,-20.5
65,2021-01-09,-14.1,-20.9,1018.6,.3,,0,-8.4,57,1025.6,,-20
65,2021-01-10,-10.4,-16.5,1020.8,.4,,1.5,-3,61,1027.8,,-16.6
65,2021-01-11,-8.4,-14,1020.1,0,,5.6,-4,64,1026.9,8,-13.8
65,2021-01-12,-3.6,-7.4,1011.7,1.4,0,7.5,1.1,75,1018.5,7.2,-11
65,2021-01-13,-.2,-4.4,1007.8,2,,3.4,7.6,74,1014.4,5.4,-6.2
65,2021-01-14,-1.4,-8,1015.3,1,,4.3,4,61,1021.9,1,-8.5
65,2021-01-15,1.5,-2.7,1009.5,4.9,,8.8,9.4,74,1016.1,8.8,-5.8
65,2021-01-16,-8.3,-13.6,1019.8,3.3,,.6,-4.4,66,1026.7,,-11.4
65,2021-01-17,-7.2,-12.3,1020.3,0,.8,4.1,-1.3,68,1027.2,8.3,-13.4
65,2021-01-18,-7.1,-10.5,1015.7,2.8,3,5,-2.4,78,1022.5,10,-14.7
65,2021-01-19,-12.2,-18.4,1025.7,.1,,0,-7.2,60,1032.8,,-17.4
65,2021-01-20,-6.1,-12.4,1023.4,.1,,3.5,1.8,62,1030.2,,-15
65,2021-01-21,2.4,-.8,1016.6,.8,2,8.5,6.3,80,1023.3,8.5,-3.1
65,2021-01-22,2.7,2.1,1014.3,0,,10,4.5,96,1020.9,10,1
65,2021-01-23,3.1,1.1,1015.1,0,,9.8,8.2,87,1021.7,8.4,-2.4
65,2021-01-24,5.3,1.8,1019.7,.8,,5.3,11,80,1026.2,6,1
65,2021-01-25,4.1,1.6,1019.5,0,,7.1,10.4,85,1026.2,7.8,-1.4
65,2021-01-26,2,.1,1014.1,.8,0,7.5,5.3,87,1020.6,10,-.6
65,2021-01-27,-.4,-4.9,1017.9,.8,,3.8,3.6,73,1024.6,,-4.8
65,2021-01-28,-4.9,-9.3,1011.6,8.9,.6,4.8,0,72,1018.3,9.5,-10.9
65,2021-01-29,-10.2,-14.6,1020.1,3,,0,-6.8,70,1027,,-14.6
65,2021-01-30,-3.9,-7.6,1019,1.4,0,2.5,1.9,76,1025.8,,-13.4
65,2021-01-31,1.6,-3.2,1018.7,2.9,0,6.3,8,72,1025.3,6.7,-7.8
65,2021-02-01,1.8,-1.4,1010.9,3.6,,6.4,7.6,80,1017.4,7.8,-6.4
65,2021-02-02,-8.6,-15.1,1020.3,3.3,,4.3,-4.5,60,1027.2,4.5,-12
65,2021-02-03,-4.8,-9.3,1017.9,1.9,.2,3.5,2.4,71,1024.7,,-12.8
65,2021-02-04,-5.9,-11.9,1020.3,.4,1,0,-.3,63,1027.1,,-13
65,2021-02-05,1.3,-1.8,1013.1,1.5,,5.5,7.2,80,1019.7,7.6,-5.5
65,2021-02-06,5.4,2.8,1007.9,1,,4.9,12.2,85,1014.4,6.2,1
65,2021-02-07,-.8,-4.7,1016.5,3.3,,3.8,4.3,76,1023.2,,-4.1
65,2021-02-08,-4.4,-10.4,1023,4.4,,0,-.7,63,1029.8,,-8
65,2021-02-09,-.8,-7.4,1021.3,1,,0,7,62,1028.1,,-8.4
65,2021-02-10,2.4,-1.4,1017.5,.8,,1.5,9.6,78,1023.8,,-3.3
65,2021-02-11,3.7,.1,1018.4,.4,,5.5,10.4,79,1025,0,-2.2
65,2021-02-12,1.6,-1.4,1018.3,0,,6.4,8.6,81,1024.9,0,-3.6
65,2021-02-13,3.7,.2,1017.8,0,,1.3,12.4,79,1024.7,,-3.3
65,2021-02-14,5,2.5,1010,.3,,8.1,9.9,84,1016.4,8.8,.5
65,2021-02-15,-2.3,-6.7,1006.3,9.4,0,5.8,4,73,1012.9,7.7,-5.8
65,2021-02-16,-5.7,-12.6,1011.5,6.4,,4,-2.2,58,1018.3,6,-9
65,2021-02-17,-9,-16.5,1013.9,8.9,,1,-5,55,1020.8,,-11.8
65,2021-02-18,-6.2,-13.9,1016.7,4.1,,0,-1.9,55,1023.5,,-11
65,2021-02-19,.7,-4.2,1009.3,2.8,,1.4,9,71,1015.9,,-9.3
65,2021-02-20,5.4,-1.5,1003.6,0,,.4,15,65,1010,,-1
65,2021-02-21,9.4,4.2,1001.3,5.1,,4.8,17.4,71,1007.7,8.5,3
65,2021-02-22,3.1,-4.1,1009.8,5.1,,1.3,9,64,1016.3,,-2.4
65,2021-02-23,-3,-9.4,1020.9,3.3,,1,1.3,62,1027.7,,-6.5
65,2021-02-24,-.8,-9.4,1019.7,.6,,.8,7,56,1026.5,,-7.4
65,2021-02-25,.4,-7.4,1018.3,.3,,6.6,6,58,1024.9,8.8,-4.5
65,2021-02-26,3.3,-5.7,1018.6,1.4,,2.3,13.3,54,1025.2,,-5.3
65,2021-02-27,6.1,-2.4,1021.6,1.6,,2.9,14.3,56,1028.1,0,-1.2
65,2021-02-28,5.7,-1.2,1020.1,.1,,6.3,10.8,62,1026.7,10,-.5
65,2021-03-01,3.1,2.4,1012.7,0,33,10,4.6,95,1019.3,10,.8
65,2021-03-02,1.4,-1.8,1019,.4,0,3.6,5.7,80,1025.6,7.3,-1.6
65,2021-03-03,2.6,-4.6,1021.5,0,,0,9.4,60,1028.2,,-4
65,2021-03-04,5.4,.2,1017.1,1.1,,5.8,10.7,70,1023.7,9.2,0
65,2021-03-05,5.8,2.6,1015.7,2.1,,3.3,13.5,81,1022.4,,-.4
65,2021-03-06,3.3,-2,1021.6,2.4,,4.3,9.8,68,1028.2,8.5,-1.9
65,2021-03-07,2.9,-1.9,1022.5,1.4,,2,9.3,72,1029.2,,-1.6
65,2021-03-08,2.6,-2.5,1021.5,.8,,1.3,10.8,72,1028.1,,-3.4
65,2021-03-09,4.8,-1.7,1019.5,.4,,2.5,12,65,1026.1,,-2
65,2021-03-10,7.2,.6,1021.7,.6,,.6,15.4,66,1028.2,,-1
65,2021-03-11,7.7,2,1019.7,.4,,4.8,15.2,70,1026.2,7.5,1.3
65,2021-03-12,9.3,4.1,1016.9,1.4,,8.8,16.4,72,1023.4,7.5,3.6
65,2021-03-13,7.7,3.8,1016.1,1.3,,6.3,12,77,1022.6,10,5
65,2021-03-14,7,3.8,1013.8,0,,5,13.9,81,1020,,1.5
65,2021-03-15,8.4,4.6,1009.8,2.5,0,8.4,12.6,78,1016.2,8.4,3.8
65,2021-03-16,4.4,-3.1,1011.6,4.4,2,1,8.5,61,1018.1,,1
65,2021-03-17,5.5,-2,1013.9,2.3,,0,13.5,61,1020.4,,-1.3
65,2021-03-18,6.9,1.8,1014,1.4,,6.3,14.2,71,1020.5,10,-.3
65,2021-03-19,11.7,5,1012,.4,,3.8,19,65,1018.3,,4.4
65,2021-03-20,6.3,4.2,1008,.4,9,10,9.5,86,1014.5,10,4.2
65,2021-03-21,4.2,-.1,1008.9,4.6,,6.6,6.5,75,1015.4,8.8,1.8
65,2021-03-22,5.6,-2.9,1013,1.4,,0,11.6,57,1019.5,,-.4
65,2021-03-23,8.9,-.7,1012,3.9,,0,17.2,53,1018.6,,0
65,2021-03-24,9.2,4.8,1012.7,2.3,,6.9,15,75,1019.2,3.3,4.9
65,2021-03-25,10.8,6.1,1014.5,1.5,,5,19.3,75,1020.9,,3.8
65,2021-03-26,10.3,2.9,1014.3,1.4,,7.9,19.3,67,1020.7,2,2
65,2021-03-27,10,7.9,1005.2,1.9,12.2,10,11.4,88,1011.6,10,8.4
65,2021-03-28,9.8,9,995.9,.9,15,10,12.5,95,1002.2,10,7.5
65,2021-03-29,8.8,1.8,1001.8,2.3,,4.5,14,65,1008.2,5.6,5
65,2021-03-30,9.6,-.2,1006.9,1.1,,1.3,17,53,1013.3,,1
65,2021-03-31,12,1.7,1008.7,1,,0,20.3,51,1015.1,,2.3
65,2021-04-01,15,2.6,1012.1,2.3,,4.3,23.3,48,1018.4,1.6,5.7
65,2021-04-02,15.9,9.4,1012.9,2,,9.8,21.4,66,1019.1,9.8,11.2
65,2021-04-03,10.8,9.9,1008.5,.4,38,10,12.5,94,1014.8,10,9.5
65,2021-04-04,10.7,5.9,1010.7,2.1,.1,5.5,15.6,74,1017.1,7.3,7
65,2021-04-05,10.5,2,1016.7,.5,,3.3,17.5,59,1023.1,,2.4
65,2021-04-06,12.1,3.8,1014.2,1.5,,3.6,18.4,59,1020.5,4.3,6.2
65,2021-04-07,12.1,2.7,1013.5,2.3,,1.5,19,57,1019.8,,5.6
65,2021-04-08,9.7,2.6,1013.3,2,,0,16.4,63,1019.7,,4
65,2021-04-09,10.8,2.8,1018.3,1,,0,17.4,61,1024.8,,2.4
65,2021-04-10,12.3,4,1023,1.8,,3.8,19.2,59,1029.4,,6
65,2021-04-11,13.3,6,1022.2,.4,,7.5,20.8,64,1028.5,6.5,5.6
65,2021-04-12,12.5,8.9,1011.5,2.8,7,10,16.4,80,1017.9,10,10.6
65,2021-04-13,7.6,3,1007.5,6.1,2,6,11.5,74,1013.9,9.6,4.4
65,2021-04-14,8.2,1.6,1011.9,1.1,,0,14.7,65,1018.4,,1
65,2021-04-15,10.8,5.9,1011.5,3,,5.9,17.5,73,1017.9,2.5,4.3
65,2021-04-16,11.8,1.9,1008.1,2.5,0,5.1,16.6,55,1014.4,7.6,7.8
65,2021-04-17,9.9,.9,1007.8,3.3,2,6.1,14.3,56,1014.2,5.5,6.8
65,2021-04-18,9.8,1.9,1010.1,3.3,,1,16,61,1016.5,,4.4
65,2021-04-19,14,5.7,1009.4,1.5,,0,23,59,1015.7,,4.4
65,2021-04-20,15,10.2,1013.7,1.4,,2,23,74,1020.1,,7.9
65,2021-04-21,17.2,8.4,1014.9,.3,,4.5,27.4,60,1021.2,5.3,8.4
65,2021-04-22,18.9,8.5,1012.8,1.6,,10,25.3,53,1019.1,10,12.2
65,2021-04-23,16.5,9.6,1014.1,1.6,.1,10,20.8,65,1020.4,10,13.2
65,2021-04-24,15.3,9.5,1014.6,1,.4,5.6,21.4,70,1020.9,8.6,11.5
65,2021-04-25,16.1,8.5,1014.3,1,,0,23.2,63,1020.6,,9.4
65,2021-04-26,15.1,8.6,1013.7,1.8,,7.3,21.3,67,1020.1,9,8.5
65,2021-04-27,13.3,10,1010.4,1.6,.2,9.8,16.5,81,1016.7,9.8,11
65,2021-04-28,14.5,7,1008.8,.5,.2,5.5,22,66,1015.1,4,9
65,2021-04-29,13.4,8,1000.8,1.9,0,9.8,17.5,71,1007,8.8,9.2
65,2021-04-30,10.6,8.8,998.6,.9,1.8,9.5,15.5,89,1004.9,9.5,8.8
65,2021-05-01,8.5,7,1000.9,1.9,8,10,10.6,90,1007.2,10,6
65,2021-05-02,12.2,7.5,1010.2,1.6,1,2.8,18.7,75,1016.5,,6.1
65,2021-05-03,13.3,4.7,1011.2,.3,,2,20.5,59,1017.6,,5
65,2021-05-04,11.7,9.6,1003.4,4.4,29,9.5,14.2,88,1009.8,9.5,10.2
65,2021-05-05,13.2,7.3,1004.7,2.3,.5,.8,19.3,70,1011,,7.5
65,2021-05-06,15.2,6.3,1007.6,3.9,,2.6,21,56,1013.5,,8.5
65,2021-05-07,14.8,6.9,999.5,4.8,0,7.9,17.6,60,1005.8,7,11.2
65,2021-05-08,13.4,7.4,997.2,4.1,,2.5,20.2,68,1003.5,,8
65,2021-05-09,14.4,3.9,1003.5,2.5,,0,20.5,55,1009.7,,6.8
65,2021-05-10,14.9,8.8,1007,1.3,,3.6,21.6,69,1013.3,7.3,9.5
65,2021-05-11,18.6,8.5,1007.3,.8,,0,27,58,1013.5,,8.4
65,2021-05-12,19.4,10,1006.2,2.4,,4,26.8,57,1012.4,5.6,14.4
65,2021-05-13,20,16.1,1006.1,.6,,3.1,26.5,80,1012.3,,13.5
65,2021-05-14,21.6,17.3,1005.4,0,,6.4,30,80,1011.5,4.5,14.8
65,2021-05-15,21.5,20,1000.8,.1,.1,9.8,25.6,91,1006.9,9.8,18.4
65,2021-05-16,17.6,17.2,996.4,.4,13,10,21.5,97,1002.5,10,14.2
65,2021-05-17,17.2,15.2,1001.5,.4,0,6,22.6,89,1007.7,7.7,13
65,2021-05-18,19.4,15.6,1004.2,.3,,1.8,27.1,80,1010.3,,11.5
65,2021-05-19,20.7,12.5,1005.1,.8,,.8,28.3,63,1011.3,,12
65,2021-05-20,16.8,13.4,1001.8,2.3,2,8.9,22,81,1007.6,7.5,14.6
65,2021-05-21,16.7,13.4,1000.6,1.1,4,8.1,21.4,82,1006.8,8.8,13.5
65,2021-05-22,19.3,14.2,1004.1,.5,,1,26.1,74,1010.2,,12
65,2021-05-23,19,13,1004.4,1.5,,7.3,24,70,1010.5,8.3,13.4
65,2021-05-24,18.2,11.5,1002.1,2.3,0,5.8,23.6,69,1008.2,6,13.6
65,2021-05-25,15.4,8.4,999.8,1.5,9,4.4,20.5,66,1006,7,10.5
65,2021-05-26,16.7,12.2,1000.1,4.1,,6.5,23.1,75,1006.2,5.3,9.3
65,2021-05-27,16.3,13.8,995.3,1.3,15,7.9,20,86,1001.5,8.3,14
65,2021-05-28,16.6,12.7,993.5,5.4,0,7.9,20.6,78,999.7,7.9,14
65,2021-05-29,13.5,11.9,1000.6,0,3,5,16.8,90,1006.7,10,10.6
65,2021-05-30,16.8,12.3,1002.8,.3,.4,6.4,24.4,78,1009,7.2,7.5
65,2021-05-31,19.2,15.4,1004.2,2.9,0,9.3,23.5,79,1010.3,9.3,15.3
65,2021-06-01,16.6,15,1006.9,1.9,19,8.8,19.6,91,1013.1,10,13.6
65,2021-06-02,21.2,15.8,1005.8,1.8,,5,27,73,1011.9,4.7,13
65,2021-06-03,17.7,16.7,999,.9,9,10,20.1,94,1005.2,9.8,15.2
65,2021-06-04,19,11.8,994.8,2.1,,3.5,25.7,66,1000.9,,13
65,2021-06-05,20.8,12.8,994,.9,,.5,27.4,63,1000,,14
65,2021-06-06,21.1,15.5,999.3,3,,2,27.5,72,1005.4,,14.4
65,2021-06-07,20.4,17.8,1006.8,1,.4,7.3,25.4,85,1013,7.5,17.4
65,2021-06-08,20.6,17.3,1009,.8,0,10,23.6,82,1015.1,9.5,18.4
65,2021-06-09,24.7,18.9,1008.8,0,,4.9,31.4,72,1014.9,3.2,17.4
65,2021-06-10,20.5,18.6,1005,.8,40,9.8,25.2,90,1011.4,9.8,18.6
65,2021-06-11,21,19.3,1003,.5,12,6.1,25.6,90,1009.1,8.2,18.2
65,2021-06-12,22.1,20,1006.6,.1,,4.6,28,88,1012.7,4.6,18
65,2021-06-13,22.8,18,1003,0,,1.8,30.4,78,1009.1,,17.7
65,2021-06-14,22.8,19.4,1000,0,,5.6,29.5,82,1006.1,7.5,18
65,2021-06-15,21.6,19.4,998.9,.9,4.8,8.8,23.5,87,1005,10,20.4
65,2021-06-16,23.9,18.2,1000,.6,,4.8,29.4,72,1006,6.3,17.8
65,2021-06-17,20.9,16.5,999.9,1.6,,10,24.4,76,1006,10,19
65,2021-06-18,21.2,19.2,995.2,.5,10,7.6,25.1,89,1001.2,7,18.9
65,2021-06-19,21.7,15.4,994.7,1.6,,3.8,27.4,70,1000.8,2.5,16.2
65,2021-06-20,21.5,17.1,994.4,1.9,,4.4,27.6,77,1000.5,5,16.8
65,2021-06-21,22.7,16.8,998.4,1.8,,1,28.6,72,1004.4,,16.4
65,2021-06-22,21.8,17.9,1002.3,1.1,0,6,27.4,79,1008.4,6.5,17.4
65,2021-06-23,22.3,18,1004.6,1.1,,2.4,28,78,1010.7,4,16.5
65,2021-06-24,22.6,17.6,1004.8,.1,,2.6,29.2,75,1011,,17.4
65,2021-06-25,22.8,18.1,1004.5,.5,,6.1,28.5,77,1010.6,9.6,17
65,2021-06-26,21,19.1,1004.2,1,3.7,9.1,23.5,89,1010.3,9.1,19.7
65,2021-06-27,23.9,20.1,1002.1,0,.1,6.4,29.4,80,1008,8,18.7
65,2021-06-28,23.6,20.9,1000,.1,,8.8,27.4,86,1006.1,10,20.4
65,2021-06-29,23.2,20.8,999.6,.1,11,8.8,28.5,87,1005.7,8.8,20.4
65,2021-06-30,22.5,20.7,1001.1,0,3,8.8,26.6,90,1007.1,10,19.9
65,2021-07-01,24,20.8,1001.5,.8,,4.5,29.5,83,1007.6,6.3,18.8
65,2021-07-02,25,21.9,1003.2,0,,6.4,31,83,1009.2,7.3,21.4
65,2021-07-03,21.9,18.4,1000.2,4.5,15,8.5,25.6,82,1006.3,9.5,19.4
65,2021-07-04,21.5,20.1,997.6,.8,16,10,24.8,92,1003.7,10,19.4
65,2021-07-05,22.7,20.1,1003.9,0,,7.6,26,86,1009.9,9.5,19.1
65,2021-07-06,23.9,21.5,1001.6,.8,,6.1,30,87,1007.7,2.8,19.6
65,2021-07-07,25.2,23.3,1001.2,0,,8.8,30,89,1007.2,7.5,19.6
65,2021-07-08,25,23.3,999.3,.5,2,7.4,30.4,91,1005.3,10,21.4
65,2021-07-09,25.5,22.8,999.1,.3,0,6.9,30,86,1005.1,7.8,22
65,2021-07-10,25.9,21.8,1000.6,2.1,,5.4,30,79,1006.6,8.6,22.2
65,2021-07-11,25.8,22.9,1002.7,1.5,,7.5,30.5,84,1008.7,3.8,21.9
65,2021-07-12,27.3,23.8,1003,1.4,,5.8,32.2,82,1009,8,23
65,2021-07-13,27.5,23.9,1003.5,3,,9,29.6,81,1009.5,9,25.2
65,2021-07-14,28.2,23.9,1004.6,3.6,,7.1,31,78,1010.6,7.8,26
65,2021-07-15,28.4,23.9,1007.9,2,,3.4,32.2,77,1013.9,4.5,25.2
65,2021-07-16,27.7,24.5,1008.5,1.9,10,3.9,34.2,84,1014.5,6.2,23.5
65,2021-07-17,27.2,23.4,1006.3,1.1,8,5.5,33,81,1012.3,5.8,23.3
65,2021-07-18,26.9,23.7,1005.4,.5,,2.9,32,84,1011.4,5.8,23.3
65,2021-07-19,26.9,24,1006.7,.3,8.1,5.9,32.4,85,1012.7,6.5,23.4
65,2021-07-20,27.8,24,1008.7,.4,,2.6,32.9,81,1014.7,5.3,22.5
65,2021-07-21,28.7,25.4,1007,.5,,1.9,34,83,1013,3.8,23.4
65,2021-07-22,29.3,25.3,1005.1,.8,,2.9,35,81,1011.1,5.8,24.6
65,2021-07-23,29.3,25.4,1003.6,.3,,1.9,35.1,81,1009.6,,24.4
65,2021-07-24,29.7,26,1002.4,.4,,1.9,35.3,82,1008.3,,24.4
65,2021-07-25,30,24.9,1001.3,.8,,1.1,35.5,76,1007.2,,24.4
65,2021-07-26,29.2,24.6,999.2,.8,,3.5,35.2,78,1005.1,7,24.9
65,2021-07-27,28.7,25.3,997.8,1.3,0,4.3,35,83,1003.8,8.5,24
65,2021-07-28,28.9,25,997.1,1,2,1.5,34.7,81,1003,,24.2
65,2021-07-29,28.7,25.3,996,.1,,4.5,34.7,83,1001.9,6.5,24.3
65,2021-07-30,28.5,23.3,994.2,2.8,,7.8,33.5,75,1000.1,7.1,24.2
65,2021-07-31,28.5,23.6,994.4,2.3,0,8.4,33.4,76,1000.4,8.4,26
65,2021-08-01,26.1,25,994.7,0,5,9.8,30.2,94,1000.7,9.8,24.6
65,2021-08-02,24.9,23.3,996.9,0,27,10,30.4,91,1002.9,10,22.6
65,2021-08-03,25.6,23.9,1001.3,0,26,6.6,30.6,91,1007.3,6.6,22.2
65,2021-08-04,25.4,24.3,1002.3,.8,12,9.4,28,94,1008.3,9.4,23.8
65,2021-08-05,26.1,24.8,1000.7,0,8.3,7.6,30.4,93,1006.6,7.3,23.7
65,2021-08-06,24.2,23.1,999,0,.5,8.5,28.5,94,1005,10,22.2
65,2021-08-07,25.1,22.3,998.9,.8,,5.8,30.5,85,1004.9,7.7,21.5
65,2021-08-08,25.9,23.3,998.4,0,.1,5.4,32.3,87,1004.3,6.6,21
65,2021-08-09,26.5,22.9,998.8,.4,,5.4,31.7,82,1004.8,8.6,21.7
65,2021-08-10,25,21.6,1001.2,1.1,17,3.5,30.4,82,1007.2,7,22.4
65,2021-08-11,24.5,21.4,1004.3,1.1,0,5.5,30.6,84,1010.4,7.3,21
65,2021-08-12,24.3,22.2,1004.2,.6,,6.5,28.6,89,1010.2,8,20.8
65,2021-08-13,24.6,22.4,1001.6,.1,,7.3,29.5,89,1007.6,7.5,20.8
65,2021-08-14,24.8,20.6,1002.5,1,,4.8,30,79,1008.5,6.2,21.2
65,2021-08-15,25,20.2,1007.8,.5,,1.8,30.4,76,1013.9,,19.3
65,2021-08-16,24.9,21.2,1008.4,1.6,,3.3,31,81,1014.4,,20.4
65,2021-08-17,24.2,20.4,1004.8,1,5,4.5,29.6,80,1010.9,9,20.7
65,2021-08-18,24.2,21,1004.8,.9,2,5,30,83,1010.9,5.5,19.5
65,2021-08-19,24.5,19.1,1005.6,1.1,,.6,30,73,1011.7,,18.5
65,2021-08-20,24.6,20.9,1004.9,3.4,0,8,28.8,80,1011,7.6,21.2
65,2021-08-21,22.2,21.8,996.9,3.1,32,8.8,24.7,97,1003,8.8,21.2
65,2021-08-22,24.3,21.7,1001.3,.1,,6.4,30,87,1007.3,4.8,20
65,2021-08-23,22.9,21.1,1002.2,1.1,0,10,26.1,90,1008.3,10,20.4
65,2021-08-24,21.9,21.4,993.9,.5,40.5,10,24.5,97,999.9,10,20
65,2021-08-25,24.9,22.1,999,1.3,,3.3,30.4,85,1005,3,21
65,2021-08-26,24.8,22,1004,.6,14,7,30,85,1010,9.3,22
65,2021-08-27,22.3,20.4,1006.3,.3,0,8.8,24.5,89,1012.4,10,20.6
65,2021-08-28,24,21.1,1007.3,.8,,4.8,29,85,1013.4,7.6,19.8
65,2021-08-29,22.6,21.2,1007.6,.4,0,8.5,26.3,92,1013.7,9,20.2
65,2021-08-30,24,20.9,1009.4,.6,,6.4,29,84,1015.4,7.7,20.4
65,2021-08-31,19.8,19,1009,0,5,7.5,22.6,96,1015.2,10,18.4
65,2021-09-01,22.3,19.5,1004.8,0,.2,6.6,28.1,85,1010.9,8.8,18.2
65,2021-09-02,22.5,20.4,1004,.1,,6.5,28,88,1010.1,5.8,17.4
65,2021-09-03,23.5,20.6,1004,.6,,4,29.2,85,1010,6,17.5
65,2021-09-04,23,18.2,1008,1,,1.4,28.4,76,1014.1,,17.3
65,2021-09-05,22.6,16.3,1012,2.6,,3.3,28.5,69,1018.2,5.8,17.4
65,2021-09-06,20.9,17.9,1010,3,6,8.8,25.2,84,1016.2,10,18
65,2021-09-07,18.7,18.2,1002.6,2,42,10,20.6,97,1008.7,10,16.7
65,2021-09-08,21.5,19,1004.9,1,,1.9,26.5,86,1011.1,,17.4
65,2021-09-09,22,18.8,1007.4,0,,0,28.9,83,1013.5,,15.5
65,2021-09-10,22.2,19.3,1007.1,.5,,4.5,28.1,84,1013.2,6.8,16.8
65,2021-09-11,21,18.6,1006.7,1,12,4.9,27.8,87,1012.9,7.8,17.8
65,2021-09-12,21.1,17.8,1007.9,.3,0,3.1,27.5,84,1014,,17
65,2021-09-13,22.7,20.1,1010.5,.3,,0,29.3,86,1016.6,,15.5
65,2021-09-14,24.2,21,1010.1,.1,,0,29.8,83,1016.2,,19
65,2021-09-15,22.2,17.5,1010.9,.9,,.8,28,76,1017.1,,18
65,2021-09-16,21.8,17.3,1008.1,0,,2.4,28,77,1014.3,3.3,16.5
65,2021-09-17,21.2,18.8,1005.3,.6,,4.1,28.3,86,1011.4,4.6,15.1
65,2021-09-18,22.4,19.1,1008.6,.3,,1.9,28.3,83,1014.7,,16.4
65,2021-09-19,21.7,19.8,1009.9,.4,,10,24.6,90,1016.1,10,19.4
65,2021-09-20,22,17.2,1004.2,4.5,0,8,27,76,1010.3,7.5,18.3
65,2021-09-21,21.1,18.6,997.7,4.3,23,7.8,26.4,86,1003.8,8.5,16.8
65,2021-09-22,18.9,16,1002,2.1,0,2.6,23.5,84,1008.2,4,16
65,2021-09-23,19.1,15.5,1010.6,1.5,,2.4,24,81,1016.7,3.5,15
65,2021-09-24,19.6,17.4,1016.7,.4,,2,25.5,88,1022.9,,13
65,2021-09-25,20.3,18,1017.2,.3,,8.3,24,87,1023.4,9.5,17.4
65,2021-09-26,21.8,18.1,1014.6,.4,,5.1,27.4,81,1020.8,4.8,17.3
65,2021-09-27,19.7,17.3,1010.2,1.1,.2,10,22.2,86,1016.4,10,18.4
65,2021-09-28,18.5,17.3,1007,1,3,10,21.5,93,1013.2,10,16.4
65,2021-09-29,20,18.6,1002.2,.9,40,7.9,25,92,1008.4,7.9,17
65,2021-09-30,20.6,19.1,1003.5,.1,,6.3,26.6,91,1009.7,4.5,16.4
65,2021-10-01,19.9,16.4,1003.2,1.6,0,4.3,25.2,82,1009.3,7,16.4
65,2021-10-02,19.6,16.6,1006.4,0,3,4.6,25.8,84,1012.6,6,14
65,2021-10-03,22.4,18.3,1010.7,3.4,,8.5,26.7,78,1016.9,8.5,18.2
65,2021-10-04,23.1,21.4,1010.3,1.6,13,10,26.4,91,1016.4,10,19.6
65,2021-10-05,19.1,18.8,1013.5,.3,20,10,22,98,1019.7,10,17.4
65,2021-10-06,17.8,16.4,1013,4.1,,10,20.6,92,1019.3,10,16.4
65,2021-10-07,16.9,16.2,1010.8,1.1,.1,8.8,20.5,96,1017.1,10,15.2
65,2021-10-08,17.2,16.4,1014.5,0,,8.1,21,95,1020.8,8.8,14.2
65,2021-10-09,20.2,17.7,1015,2.8,0,7.3,24,86,1021.2,9.5,16.5
65,2021-10-10,17.4,16.2,1011.7,1.3,43,10,21,93,1017.9,10,12.2
65,2021-10-11,13.8,9.3,1015.3,1.1,1,5.3,18.5,75,1021.6,5.8,10.2
65,2021-10-12,15.6,13.7,1019.1,0,,5.6,22.5,89,1025.4,7.8,9.5
65,2021-10-13,17.4,15.1,1018,.3,,1.6,24,87,1024.3,,11
65,2021-10-14,17.7,15.6,1013.6,.4,0,4.8,23.5,88,1019.9,9.5,13.4
65,2021-10-15,17.2,14.5,1013.2,.4,0,8.8,22.4,85,1019.4,8.8,15.2
65,2021-10-16,7.4,-.8,1018,6,,4.1,13,58,1024.5,8.3,3.2
65,2021-10-17,4.8,-5.5,1021.9,1.9,,0,10.1,49,1028.5,,.2
65,2021-10-18,9.9,3.3,1016.4,2.1,0,7.9,16.3,65,1022.8,6,2
65,2021-10-19,8.9,2.6,1015.3,3.4,0,4.1,12.4,67,1021.6,8.3,5
65,2021-10-20,5.9,-1.1,1016.3,.9,,0,12,62,1022.8,,0
65,2021-10-21,7.2,1.9,1014.5,.9,,1.3,14.5,71,1021,,-.2
65,2021-10-22,8.9,4.3,1017.1,.8,,.8,16.4,75,1023.5,,2
65,2021-10-23,10.1,5.2,1021.6,0,,0,17.1,74,1028.1,,2.4
65,2021-10-24,10.4,6.1,1020,.5,,.8,17.2,76,1026.4,,2
65,2021-10-25,11.2,7.8,1017.2,0,,.8,18,81,1023.7,,4.6
65,2021-10-26,12.7,9.3,1013.5,.5,,5.8,19.4,81,1019.8,9.2,6
65,2021-10-27,11.5,6.4,1014.2,1.9,2,0,17,74,1020.6,,7.8
